Total_Salaries,nb_auto_entrepreneur,nb_micro_entreprises,nb_small_entreprises,nb_medium_entreprises,nb_large_entreprises,DIST_COM_CL_DEPT,DIST_COM_CL_REG,DIST_COM_PARIS,mean_net_salary_hour_overall,mean_net_salary_hour_executives,mean_net_salary_hour_avg_executive,mean_net_salary_hour_employee,mean_net_salary_hour_worker,mean_net_salary_hour_female,mean_net_salary_hour_female_executives,mean_net_salary_hour_avg_female_executive,mean_net_salary_hour_female_employee,mean_net_salary_hour_female_worker,mean_net_salary_hour_male,mean_net_salary_hour_male_executives,mean_net_salary_hour_avg_male_executive,mean_net_salary_hour_male_employee,mean_net_salary_hour_male_worker,mean_net_salary_hour_18_25,mean_net_salary_hour_26_50,mean_net_salary_hour_over_50,mean_net_salary_hour_female_18_25,mean_net_salary_hour_female_26_50,mean_net_salary_hour_female_over_50,mean_net_salary_hour_male_18_25,mean_net_salary_hour_male_26_50,mean_net_salary_hour_male_over_50,men_over_15_no_diploma,men_over_15_bac_plus_5_gratuated,women_over_15_no_diploma,women_over_15_bac_plus_5_gratuated
0.0719988435557798,-0.046085630545745396,-0.014173254205287776,0.3934908349446491,-0.5028599005729946,0.5772449172515539,0.7345157570078071,-1.1258345619401287,-0.07208179865247773,1.658911618969326,1.4375553540591197,1.1914639492251056,1.6235497219879764,1.3318930284223163,2.100093085278666,2.0365476322581877,1.4505734835882984,1.9769774273860845,0.7083513658763081,1.4324154739683845,1.171631181865372,0.7689525589273837,0.5291068747460315,1.497421482694783,0.16063094700828948,1.9355855649950642,1.4103179684396248,-0.22997753884713174,2.5485724553377445,1.3251637128135632,0.1772654919529591,1.5629064106088806,1.4420012354240985,-0.2441840228620963,-0.031278457322716904,-0.2803083853195031,-0.029210248791610757
-0.13242123671535883,-0.34411713301606495,-0.121855254345556,-0.1419237104389549,0.2649676617737231,-0.35432090416281575,0.6645185497695304,-1.0884277946629795,-0.0713415307354853,0.7214091570076637,0.7896734647887237,0.6025466801980878,0.8119643746966876,0.5449763673052501,0.7459862242799594,1.1053688134465651,0.16365189854428938,0.7963308437031918,0.8053326405812188,0.6700393550132704,0.6016912375089174,0.5229434242241786,0.7633424956517483,0.5091054618223796,-0.011793839715347686,0.8761086089743558,0.6975458482383452,-0.20624596427807756,0.9070688478841188,0.6020465108153359,0.027398054457414056,0.8047213867136038,0.6978652046665627,-0.25005145553525543,-0.0703957940664616,-0.29975915688179067,-0.06677136883635552
1.730072827977238,0.8480088768652133,1.385692747618199,2.3566775013511974,2.1845365676405173,2.4403765600802934,-1.3762053981705622,-0.4485668894243158,-0.09742011192553351,-0.5843520925261801,-0.24311482761211736,-0.5239997673115273,-0.5628625198052256,-1.2077059805760038,-0.46895712892331387,-0.027818252434254776,-0.4466370100828256,-0.5608363229265839,-1.1748473216784663,-0.618172150428476,-0.2540869576650522,-0.38910606132382347,-0.5566272719619539,-1.0709268016027984,-0.039931107286051204,-0.5618086825762292,-0.542918907031968,-0.07993403880497059,-0.4488858632501641,-0.3921512179300063,-0.021513925769035002,-0.6111705883223626,-0.5547693138352662,1.4534092953667783,0.15995374637703533,1.7594465236270143,0.1549571091284465
-0.42769468599589244,-0.34411713301606495,-0.3731132546728485,-0.49886674069469095,-0.5028599005729946,-0.35432090416281575,1.6853503036539277,0.4327807412744257,-0.06447818961936959,-0.02758685072768913,0.5887162425830903,0.22736005689450556,0.6619952473426716,2.3764536346818437,0.038282648490490144,0.09567401398813166,0.7018241152979602,0.5387449417826881,0.8344138361040554,0.010318092126731206,1.1689658401022582,0.037367467415636006,0.6333737015412728,2.2693961625515597,0.10525232364273239,-0.046592597712371196,0.3471805899108436,0.3585081501135707,0.042130052216334764,0.29670738843762334,0.0508813669278483,-0.0154654163572242,0.45305310389883263,-0.25488950395885557,-0.015053594445750752,-0.31189387387843054,-0.019842388457041685
-0.2232746057247538,-0.34411713301606495,-0.121855254345556,-0.40963098313075696,-0.11894611939963573,-0.35432090416281575,-1.085411631187386,-0.42504955472264805,-0.0918469520361761,0.3798217382161782,0.8290874812028874,0.3222255122021121,0.36563983945314255,0.20010286501204075,0.35614194781073716,0.8503354078022065,0.26721399691076053,0.1928101724372644,-0.042363943723591764,0.40635891122789414,0.7675517006361363,0.3329796941641594,0.9433136581040251,0.37463874457269364,0.10767291193909087,0.23265520030217302,0.535565706146953,-0.10808996264099535,0.2099342746827238,0.5138023913743537,0.16764225855614243,0.24852001474353175,0.5961717570559217,-0.27674871522063016,-0.07147861456434648,-0.2804816416111003,-0.06365778969666915
-0.2687012902294513,-0.046085630545745396,-0.2295372544858242,-0.3203952255668229,-0.5028599005729946,-0.35432090416281575,-0.30839565285108,-0.7765468995589835,-0.08167355580550845,0.013645560895981224,0.40068255273827574,0.14807382202031405,0.31843955178213756,0.18260134455452876,-0.25028732754751903,0.3602345908703149,-0.3482830263657083,-0.6682347342549267,-0.349818338298359,0.09967509907019353,0.3245977791112606,0.23260416175200863,2.3782986451304704,0.47223130498814936,0.10160969825573736,0.08095854852198549,0.0573082186597657,0.3648175190058874,-0.028288288688781787,-0.6224467836541341,0.057966542452561456,0.10300504210780632,0.2480883747424553,-0.2854212948562665,-0.08481058171782722,-0.2916065988861074,-0.0759491949080084
-0.041567867705963886,0.2519458719245742,-0.15774925439231208,0.2150193198167811,-0.11894611939963573,-0.35432090416281575,-0.14303312299958082,-0.6808992161414624,-0.07208179865247773,-0.1641735520370607,-0.24033414859077917,0.26963965793788863,0.27037735781095745,0.568132035998216,-0.3372431095315318,-0.6390428702832379,0.1540027577131683,0.36213736577542655,0.6354537153330234,-0.0904176843178858,-0.26812250182707126,0.2268248500814433,0.17377777079058665,0.6754172858220563,0.13031439953812018,0.007297217628377684,-0.4099005477199262,0.9041217583587792,-0.21540850665801314,-0.7123875637889282,-0.04097728414789257,0.1603939031344785,-0.35410035989297034,-0.2950738705079032,-0.0901798061881757,-0.33876097616836853,-0.08193637234452399
0.1855655548175235,-0.34411713301606495,0.1652967460284926,0.3042550773807151,0.2649676617737231,0.5772449172515539,-0.25061272338592544,-0.7266712098561178,-0.10235875645746886,-0.1895762277609028,-0.19558285574543893,0.04779810082344885,-0.22400885991926964,0.49730041825939186,-0.22998164746079902,-0.3220007235588182,0.28425584742952464,-0.056974373258127334,1.3179738575670858,-0.15674466805362153,-0.2220855273992011,-0.07393008104913161,-0.4995249061427743,0.38588817093069233,0.17401127103783062,-0.14355469714629918,-0.16524109656922217,-0.06756423349153312,-0.19678829933390793,-0.1858476377018237,0.22101564812004407,-0.12089478106656572,-0.09520022607771819,-0.1071479666839785,-0.07535805894161224,-0.03344469937318414,-0.07394098007284691
-0.45040802824824117,-0.34411713301606495,-0.4090072547196046,-0.49886674069469095,-0.5028599005729946,-0.35432090416281575,1.5486443485778303,0.37090963252909853,-0.06335721248792388,-0.05821031894120935,0.09388475534124521,0.2292238774144551,1.4290225533911922,0.4827064088604191,0.4218238946269027,0.3561184336926652,-0.21694313985703942,2.3055408696919395,-0.38900196873037557,-0.2421101250318647,0.2660879498436323,0.3516382295369384,-0.42028398434036235,0.32190214922608035,0.7492565053316304,0.37417336683421276,-0.706836472930662,3.064134630773817,0.938981939534622,-0.9574391536595436,0.20226369064293553,0.0960007850313795,-0.5867010376804767,-0.31793567844179,-0.06218984855588948,-0.34935624856694825,-0.05675414666081814
-0.4049813437435437,-0.34411713301606495,-0.3731132546728485,-0.40963098313075696,-0.5028599005729946,-0.35432090416281575,1.0121556863891596,0.09548849793574182,-0.058936755497883256,-0.5748265245224761,-0.027143531304342505,-1.0198556828044854,-0.5563322397084064,0.3826503882132935,-0.5134565921542867,3.101317424455662,-1.7506969400837014,-0.37537238075056867,-0.9182703401040903,-0.5002246552371176,-0.8797813385232294,-0.11090142724895875,-0.7856424356267638,0.2710066494812672,0.1273972138210298,-0.32597260984346554,-0.7466834336876788,-1.1835992099541697,-0.10645543620740987,-0.9418855101179844,0.5726175779779893,-0.34388930681488206,-0.6014076342126443,-0.3043736145605121,-0.07922409064408245,-0.33805315236539124,-0.06979356416787036
-0.2914146324818,-0.34411713301606495,-0.2295372544858242,-0.40963098313075696,-0.11894611939963573,-0.35432090416281575,-0.712876159107162,-0.29972899262114355,-0.11174958374731592,-0.4864070589690202,-0.8347891621287653,-0.007310990537099318,0.24470995354810257,0.18017194005072093,-0.41841426606068016,-0.5615188774079903,-0.3448722881146916,0.09471763307169227,0.16650906882308347,-0.5202907143088285,-0.8394807767250353,0.12231513799748218,0.8003572694060295,0.1131114986561651,-0.18247483607587783,-0.25623268882885264,-0.814359324689507,-0.352678725195184,-0.2803432355039594,-0.6221315324996453,-0.14405901096005946,-0.26468447039632653,-0.8699296095426028,-0.302212688913901,-0.09125810608749771,-0.3271226204754133,-0.08118434694523802
-0.42769468599589244,-0.34411713301606495,-0.3731132546728485,-0.49886674069469095,-0.5028599005729946,-0.35432090416281575,1.3696582012101566,0.3251376388144432,-0.06696337476927278,-0.015936127328786305,-0.2495247510345844,1.245224639746522,1.3636396016453154,-0.2927197019171554,-0.07567330599445375,-1.2796116877291217,-0.2270328524352072,1.3516691918977872,2.061172075671634,0.07640004345950795,0.3704157277953784,1.4972850851802955,0.8999106867045162,-0.7385365012097003,0.576135163240071,0.16923768169940145,0.11187912850217832,0.3276521880654497,0.1026068171911718,0.17533704687186946,0.8810463566725836,0.19047181871507016,0.28661614746833547,-0.3356060620366521,-0.05539845389882324,-0.3531187588090396,-0.05492098720454672
-0.24598794797710252,-0.34411713301606495,-0.26543125453258026,-0.23115946800288892,-0.11894611939963573,0.5772449172515539,1.2940236349996697,-0.18735085632861076,-0.03841018368527834,-0.4754027199548334,-0.0318794569485069,-0.3350788638971454,-0.3265632687286502,1.037509963967726,-0.648343119113132,0.07601365010129293,0.2682615565226569,-0.6085619363845038,0.5264603520328691,-0.4304217351522953,-0.1861765269667253,-0.5492594197958205,0.21855825779290655,1.297918852019627,0.013283336245114307,-0.5122303823585895,-0.503872645976429,-1.1796368512289823,-0.5206068902046962,-0.7559345935137142,0.3020485824375483,-0.5418606283049928,-0.412672426254892,-0.18348142292300587,-0.08432636574814159,-0.21517958152917419,-0.08043903759207972
0.230992239322221,0.2519458719245742,-0.014173254205287776,0.6611981076364511,0.6488814429470819,0.5772449172515539,0.5639856480984484,-1.033027898822138,-0.07040033295530913,0.27275099078138104,-0.010524296256163518,0.4643201143369889,1.5327625568800496,0.7186307406861883,0.3915801788743826,0.09872655648120551,0.7741136713251952,1.4875250886690095,-0.08736965479621953,0.21896282592238295,-0.02653284844123751,0.24247616878980988,1.347584141703857,0.9863564274675317,-0.05511822290923107,0.45577844062020106,0.05788567122723363,-0.1303364123462198,0.6223180920804356,-0.002236414438335506,-0.0398020371731739,0.35797150952546974,0.10155077892381699,-0.22544058677523784,-0.06162602434146073,-0.2538271444609699,-0.0559240089935053
-0.3141279747341487,-0.34411713301606495,-0.19364325443906813,-0.49886674069469095,-0.5028599005729946,-0.35432090416281575,1.8892347864821968,0.5281127557697766,-0.06741811077542528,1.1273390535810555,3.332529227603222,-0.21590813070112452,0.511245263854031,0.1606063293006986,0.9510797521541469,2.3376664596604146,0.15790362526153717,0.6610096828354263,1.365643061330105,1.2885142303435628,3.546461100705829,-0.2166011066861749,-0.015475164200035378,-0.09244440794323346,0.0542070030426242,1.2467604707202762,1.425428271538678,0.3141509092937344,1.1946500464127194,1.1837989911781022,0.05093769727956258,1.3358856250162332,1.487702359379412,-0.16074323011644148,0.12504881356011402,-0.12606388944941846,0.11321120402113626
-0.45040802824824117,-0.34411713301606495,-0.4090072547196046,-0.49886674069469095,-0.5028599005729946,-0.35432090416281575,1.480056481082606,0.3735928183675439,-0.06772479319817933,1.2645520898573033,2.366849398130853,1.693174812561553,1.205848885678092,0.6063877614832585,1.3247618352301713,2.110898853090889,2.0063563179568904,1.6207277739925916,8.772230714833997,1.209606701747155,2.0999688345238208,1.5680995756710454,0.20237046512996773,-0.7240956022972088,-0.43877601673161226,2.5699084258622165,0.3132428383301941,-0.8300891152395687,1.71521269753595,1.4250129612121238,-0.3270070336593325,2.976164265097347,-0.1181145204789126,-0.33069830475410683,-0.04913672992626178,-0.37078999052820444,-0.04719349443631606
-0.041567867705963886,-0.046085630545745396,-0.08596125429879992,0.2150193198167811,-0.5028599005729946,-0.35432090416281575,0.6198894579061998,-0.9174930733079047,-0.1001591032184056,0.6729559571778524,0.749245490287339,0.7735132199814314,0.42504495191035985,0.24222310606167455,0.129023026407249,-0.08729579241543166,0.44959748703452945,-0.1168822450673522,-0.09132905957613285,0.8987545704235631,0.7487096264919053,0.7936161237155326,1.8605713382584705,0.4066096062212919,0.025150456433720884,0.7675685993297561,0.6484193629379408,0.29851278645178675,0.25675495175357843,-0.0553910838276908,-0.013114844475277386,0.9692242494269059,0.9563394270701938,-0.30424140652919746,-0.08078219113394246,-0.32711946289556537,-0.07120524977224921
-0.06428120995831262,-0.34411713301606495,-0.05006725425204385,0.03654780468891309,-0.5028599005729946,0.5772449172515539,0.09326617391889684,-0.3696496588818067,-0.12667126990269229,-0.37531745158518454,0.11179693406791834,-0.655112532027292,0.35259525700655747,-0.318603261376956,-0.40003204234966083,0.22453443115496755,-0.561784231471249,0.3081286046169245,-0.23315504056820235,-0.37157283423151155,-0.05234568022717348,-0.5184023827017931,0.35797028858980917,-0.24379907536927262,-0.035029552350253845,-0.21569769302374434,-0.528040861996657,-0.07804657721532568,-0.2979222026198769,-0.5668297714625584,-0.06362608332126825,-0.1725426229272116,-0.5132129498928244,-0.22453861650776075,-0.0838595892716896,-0.23801144187725992,-0.07501261566856199
-0.3141279747341487,-0.34411713301606495,-0.2295372544858242,-0.40963098313075696,-0.5028599005729946,-0.35432090416281575,1.7483008121769419,0.40752722750082265,-0.05729759082454282,-0.7054049149499948,0.35506700124531143,0.004327741329706656,-0.8990741871261819,-1.1709859490008794,-0.7358518899651273,0.04114805323551608,-0.8090957462524517,-0.7634590406190244,-0.574709587683647,-0.6615109245629012,0.37258687353365105,0.5202665021960307,-1.1168087009507939,-1.1528645563479145,-0.14318115659130204,-0.7439367476900437,-0.5775706094558238,0.36459629356811796,-0.9850476673172445,-0.2302103833823611,-0.23567882699258155,-0.5870843957099087,-0.691881317022903,-0.056233775575873536,0.15317513534446342,-0.09698080382594298,0.14287937175056967
-0.4049813437435437,-0.34411713301606495,-0.3731132546728485,-0.40963098313075696,-0.5028599005729946,-0.35432090416281575,-0.44369226818412477,-0.2133935424076386,-0.11683628186264973,-0.5005016611999998,-0.5594429994518543,-0.14508132658492248,-0.3901151230491785,-0.0013590687716360619,-0.39698566544013075,-0.9663548280938328,-0.3418374594557242,-0.13835037182182386,-0.17126704996506967,-0.5434085521998779,-0.19405898921229012,0.16311784386337136,-0.8583366328754604,-0.028445238288412708,-0.1883134691274509,-0.4585049184645872,-0.5697339584564051,-0.3407640496325417,-0.26066958917347793,-0.6481020650524784,-0.17608611508849797,-0.5411755933820024,-0.54218971516704,-0.2717727195213425,-0.09279047042347582,-0.31392120656863826,-0.08729108908078685
-0.38226800149119494,-0.34411713301606495,-0.3731132546728485,-0.40963098313075696,-0.11894611939963573,-0.35432090416281575,0.6372713147371811,-0.9689471076216206,-0.09658466670492778,0.3165183011211877,0.19669899184795575,0.36339317347440736,0.533312607075629,0.3475298326719916,0.2936832698025822,0.9887910686587603,0.2590620176805376,0.40577354875275606,0.030920797982024753,0.3170124937853104,-0.10830866624031737,0.2708754125513376,0.9371440668802375,0.44617276978572384,0.041503067710770176,0.4082567732161745,0.19133105194129635,0.24371279834536422,0.6193518082853859,-0.27356289358352776,-0.026004471343814024,0.27437947863660617,0.47457209481815227,-0.2981272054147754,-0.07928192682900745,-0.33382009623570386,-0.0733556567433746
-0.20056126347240505,-0.046085630545745396,-0.19364325443906813,-0.1419237104389549,-0.5028599005729946,-0.35432090416281575,1.6083063977003884,0.4300975554359804,-0.06891979712132426,-0.4218635400139614,-0.018916313173795257,-0.3964088298124709,-0.1527721636313122,0.6381915933044824,-0.25363873123852637,-0.24687676606480013,0.2617181133125901,0.1280957276953906,-0.2502798128921378,-0.43487570596377306,0.2020143710890245,-0.4683567033195363,-0.6774556723115047,0.6720496787233193,0.1164710763666156,-0.2649788644432341,-0.46901498978220263,0.7538248153856183,-0.09685955644210859,-0.2561379685637528,0.0031108917832229285,-0.3080533419525049,-0.47722382472835395,0.01923269946632598,0.09312994460522465,-0.05870129359406964,0.08539479305483359
-0.24598794797710252,-0.34411713301606495,-0.15774925439231208,-0.3203952255668229,-0.5028599005729946,-0.35432090416281575,0.4742576844574362,-0.39585017942191963,-0.055986259085870474,-0.7243375771502608,0.29600425617396775,-0.3039098157538108,-1.120273735950841,-1.1896004221158039,-0.40306028664206267,1.7834623932085987,0.658590047815405,-0.8737382097399784,-1.9186694410685,-0.8438265586685063,-0.20057325283824334,-0.617926843188769,-1.3887307749199134,-1.2335102712280024,-0.020543153805421627,-0.7967170757193712,-0.6745167865587915,1.3221569677354785,-0.3922706458769337,-0.47796010516285137,-0.29439431797336707,-0.9641956576083084,-0.7219591350817948,-0.1960195878688599,-0.057173624602406055,-0.18228957325682627,-0.06743265597255968
0.43541231959335963,-0.046085630545745396,0.1652967460284926,1.0181411378921872,1.4167090052937996,-0.35432090416281575,-0.22665394775403216,-0.1737770926752992,-0.0831646668954504,-0.25308976027600355,-0.44328150415887285,0.03249818172445019,0.49439694792552025,0.22543999870492423,-0.5058397645554339,-1.0678264657681225,-0.15068224805271616,0.7944905605549628,-0.07352622989935913,-0.1476997934199378,-0.3148958061650587,-0.03198684798711571,-0.29311751202776953,0.8598487963194423,0.21774701494335166,-0.08271575981276509,-0.5226348153091964,0.9613943248992528,-0.4044246754669118,-0.8046313464096148,0.034907915766886954,0.12899603596647752,-0.4492178602756331,-0.2741929129261051,-0.08757150957962452,-0.3170866893049298,-0.07809427417594289
0.140138870312826,-0.34411713301606495,0.23708474612200472,0.2150193198167811,-0.5028599005729946,-0.35432090416281575,0.7467300347809291,-0.9905704287902681,-0.09584439878793528,0.036574043538968835,0.011860032894849252,0.29055438986562143,0.7508041331768877,0.10932678724629648,0.027101629082146618,-0.06744572520856762,0.3064594734463882,0.6805779832405229,0.5010959449519881,0.033124225624789304,-0.04123492250870073,0.25468539889712233,0.8068311569020488,0.05094933379137252,0.05865833853132959,0.16951796361785457,-0.06423791560862006,0.6004540720344543,0.147774701375369,-0.10609837426671248,-0.053331864868044615,0.1549065812030108,-0.03585019252249748,-0.10622146427603009,-0.05908974386680394,-0.08874461654776107,-0.05673454915157933
-0.3368413169864975,-0.046085630545745396,-0.3372192546260924,-0.3203952255668229,-0.5028599005729946,-0.35432090416281575,-0.3689972618023396,-0.5014414338877968,-0.07474676315365053,-0.4171035846001643,-0.2593507536616183,-0.9792399745501394,-0.1916072021144069,0.29308159670495176,-0.6424589745518888,-0.6598117897946018,-0.9380311986384703,-0.38528979750851533,-0.002501153720676062,-0.33098758678549306,-0.29103711777924113,-0.8050616225643886,0.635322953387341,0.40430153246940953,-0.1878995453860855,-0.37128007768314863,-0.40341366972862125,-0.03553148676922857,-0.720187071132203,-0.5086786664412595,-0.20676233052408655,-0.23376459817252032,-0.33754764967689904,-0.2696774737476774,-0.08846362427309772,-0.30321914087183444,-0.0801563767947053
